status,function,function_new,Month,APP,Month in Dates,status2,Months for Analysis,Term
Finished,oGE,oGTa,April 2022,0.0,2022-04-01,Finished,APR,22.23
Remote Realized,Old iGV,iGV,April 2022,0.0,2022-04-01,Remote Realized,APR,22.23
Applied,Old oGT,oGTa,April 2022,0.0,2022-04-01,Applied,APR,22.23
Finished,Old oGT,oGTa,April 2022,0.0,2022-04-01,Finished,APR,22.23
Finished,Old oGV,oGV,April 2022,0.0,2022-04-01,Finished,APR,22.23
Applied,oGE,oGTa,April 2022,0.0,2022-04-01,Applied,APR,22.23
Remote Realized,iGE,iGTa,April 2022,0.0,2022-04-01,Remote Realized,APR,22.23
Applied,oGV,oGV,April 2022,0.0,2022-04-01,Applied,APR,22.23
Applied,oGTa,oGTa,April 2022,0.0,2022-04-01,Applied,APR,22.23
Remote Realized,Old iGT,iGTa,April 2022,0.0,2022-04-01,Remote Realized,APR,22.23
Applied,oGTe,oGTe,April 2022,0.0,2022-04-01,Applied,APR,22.23
Open,oGV,oGV,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,oGT Old,oGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,oGE,oGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,oGV,oGV,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,oGTa,oGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,oGTe,oGTe,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGV,iGV,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGT Old,iGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGE,iGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGV,iGV,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGTa,iGTa,April 2022,0.0,2022-04-01,Open,APR,22.23
Open,iGTe,iGTe,April 2022,0.0,2022-04-01,Open,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Accepted L,Total,Total,April 2022,0.0,2022-04-01,Accepted L,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Realized,Total,Total,April 2022,0.0,2022-04-01,Realized,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Total,Total,Total,April 2022,0.0,2022-04-01,Total,APR,22.23
Accepted by Host,oGE,oGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,Old iGT,iGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Realized,Old iGV,iGV,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,oGTe,oGTe,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Accepted by Host,oGTa,oGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Accepted by Host,oGV,oGV,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,iGTa,iGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Realized,iGV,iGV,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Realized,iGTe,iGTe,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted,oGTe,oGTe,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted by Host,Old oGT,oGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Accepted,oGTa,oGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted by Host,Old oGV,oGV,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Accepted,oGV,oGV,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Realized,iGE,iGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Finished,iGTa,iGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,iGV,iGV,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,iGTe,iGTe,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Realized,oGTe,oGTe,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,iGTe,iGTe,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,oGTa,oGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,iGTa,iGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,oGV,oGV,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,iGV,iGV,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,oGE,oGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,iGE,iGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,Old oGT,oGTa,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,Old iGT,iGTa,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Realized,Old oGV,oGV,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Accepted by Host,Old iGV,iGV,May 2022,0.0,2022-05-01,Accepted by Host,MAY,22.23
Accepted,oGE,oGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,Old oGT,oGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,Old oGV,oGV,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Approved,oGTe,oGTe,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Approved,oGTa,oGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Finished,iGE,iGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,Old iGT,iGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,Old iGV,iGV,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Remote Realized,oGTe,oGTe,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,oGTa,oGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,Old oGV,oGV,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,Old oGT,oGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,oGE,oGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,oGV,oGV,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Accepted,iGV,iGV,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,iGE,iGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,iGTa,iGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,iGTe,iGTe,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Accepted,Old iGT,iGTa,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Approved,Old iGV,iGV,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Accepted,Old iGV,iGV,May 2022,0.0,2022-05-01,Accepted,MAY,22.23
Approved,Old oGT,oGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Approved,Old oGV,oGV,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Approved,oGV,oGV,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Approved,oGE,oGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Completed,Old iGV,iGV,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Applied,Old oGV,oGV,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Completed,iGTa,iGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,iGTe,iGTe,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,oGE,oGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,iGV,iGV,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,oGV,oGV,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,oGTa,oGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,oGTe,oGTe,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,iGE,iGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,Old iGT,iGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,Old oGV,oGV,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Completed,Old oGT,oGTa,May 2022,0.0,2022-05-01,Completed,MAY,22.23
Applied,iGTa,iGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Applied,iGTe,iGTe,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Approved,Old iGT,iGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Applied,iGE,iGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Approved,iGE,iGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Applied,iGV,iGV,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Approved,iGV,iGV,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Applied,Old iGV,iGV,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Approved,iGTe,iGTe,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Applied,Old iGT,iGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Approved,iGTa,iGTa,May 2022,0.0,2022-05-01,Approved,MAY,22.23
Remote Realized,iGTe,iGTe,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,iGTa,iGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Remote Realized,iGV,iGV,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Finished,oGTe,oGTe,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,oGTa,oGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,oGV,oGV,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,oGE,oGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Remote Realized,Old iGV,iGV,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Applied,Old oGT,oGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Finished,Old oGT,oGTa,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Finished,Old oGV,oGV,May 2022,0.0,2022-05-01,Finished,MAY,22.23
Applied,oGE,oGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Remote Realized,iGE,iGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Applied,oGV,oGV,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Applied,oGTa,oGTa,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Remote Realized,Old iGT,iGTa,May 2022,0.0,2022-05-01,Remote Realized,MAY,22.23
Applied,oGTe,oGTe,May 2022,0.0,2022-05-01,Applied,MAY,22.23
Open,oGV,oGV,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,oGT Old,oGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,oGE,oGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,oGV,oGV,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,oGTa,oGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,oGTe,oGTe,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGV,iGV,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGT Old,iGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGE,iGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGV,iGV,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGTa,iGTa,May 2022,0.0,2022-05-01,Open,MAY,22.23
Open,iGTe,iGTe,May 2022,0.0,2022-05-01,Open,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Accepted L,Total,Total,May 2022,0.0,2022-05-01,Accepted L,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Realized,Total,Total,May 2022,0.0,2022-05-01,Realized,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Total,Total,Total,May 2022,0.0,2022-05-01,Total,MAY,22.23
Accepted by Host,oGE,oGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,Old iGT,iGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Realized,Old iGV,iGV,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,oGTe,oGTe,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Accepted by Host,oGTa,oGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Accepted by Host,oGV,oGV,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,iGTa,iGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Realized,iGV,iGV,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Realized,iGTe,iGTe,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted,oGTe,oGTe,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted by Host,Old oGT,oGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Accepted,oGTa,oGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted by Host,Old oGV,oGV,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Accepted,oGV,oGV,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Realized,iGE,iGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Finished,iGTa,iGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,iGV,iGV,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,iGTe,iGTe,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Realized,oGTe,oGTe,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,iGTe,iGTe,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,oGTa,oGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,iGTa,iGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,oGV,oGV,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,iGV,iGV,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,oGE,oGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,iGE,iGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,Old oGT,oGTa,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,Old iGT,iGTa,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Realized,Old oGV,oGV,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Accepted by Host,Old iGV,iGV,June 2022,0.0,2022-06-01,Accepted by Host,JUN,22.23
Accepted,oGE,oGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,Old oGT,oGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,Old oGV,oGV,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Approved,oGTe,oGTe,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Approved,oGTa,oGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Finished,iGE,iGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,Old iGT,iGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,Old iGV,iGV,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Remote Realized,oGTe,oGTe,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,oGTa,oGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,Old oGV,oGV,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,Old oGT,oGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,oGE,oGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,oGV,oGV,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Accepted,iGV,iGV,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,iGE,iGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,iGTa,iGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,iGTe,iGTe,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Accepted,Old iGT,iGTa,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Approved,Old iGV,iGV,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Accepted,Old iGV,iGV,June 2022,0.0,2022-06-01,Accepted,JUN,22.23
Approved,Old oGT,oGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Approved,Old oGV,oGV,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Approved,oGV,oGV,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Approved,oGE,oGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Completed,Old iGV,iGV,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Applied,Old oGV,oGV,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Completed,iGTa,iGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,iGTe,iGTe,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,oGE,oGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,iGV,iGV,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,oGV,oGV,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,oGTa,oGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,oGTe,oGTe,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,iGE,iGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,Old iGT,iGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,Old oGV,oGV,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Completed,Old oGT,oGTa,June 2022,0.0,2022-06-01,Completed,JUN,22.23
Applied,iGTa,iGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Applied,iGTe,iGTe,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Approved,Old iGT,iGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Applied,iGE,iGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Approved,iGE,iGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Applied,iGV,iGV,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Approved,iGV,iGV,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Applied,Old iGV,iGV,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Approved,iGTe,iGTe,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Applied,Old iGT,iGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Approved,iGTa,iGTa,June 2022,0.0,2022-06-01,Approved,JUN,22.23
Remote Realized,iGTe,iGTe,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,iGTa,iGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Remote Realized,iGV,iGV,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Finished,oGTe,oGTe,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,oGTa,oGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,oGV,oGV,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,oGE,oGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Remote Realized,Old iGV,iGV,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Applied,Old oGT,oGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Finished,Old oGT,oGTa,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Finished,Old oGV,oGV,June 2022,0.0,2022-06-01,Finished,JUN,22.23
Applied,oGE,oGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Remote Realized,iGE,iGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Applied,oGV,oGV,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Applied,oGTa,oGTa,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Remote Realized,Old iGT,iGTa,June 2022,0.0,2022-06-01,Remote Realized,JUN,22.23
Applied,oGTe,oGTe,June 2022,0.0,2022-06-01,Applied,JUN,22.23
Open,oGV,oGV,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,oGT Old,oGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,oGE,oGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,oGV,oGV,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,oGTa,oGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,oGTe,oGTe,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGV,iGV,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGT Old,iGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGE,iGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGV,iGV,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGTa,iGTa,June 2022,0.0,2022-06-01,Open,JUN,22.23
Open,iGTe,iGTe,June 2022,0.0,2022-06-01,Open,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Accepted L,Total,Total,June 2022,0.0,2022-06-01,Accepted L,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Realized,Total,Total,June 2022,0.0,2022-06-01,Realized,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Total,Total,Total,June 2022,0.0,2022-06-01,Total,JUN,22.23
Accepted by Host,oGE,oGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,Old iGT,iGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Realized,Old iGV,iGV,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,oGTe,oGTe,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Accepted by Host,oGTa,oGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Accepted by Host,oGV,oGV,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,iGTa,iGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Realized,iGV,iGV,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Realized,iGTe,iGTe,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted,oGTe,oGTe,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted by Host,Old oGT,oGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Accepted,oGTa,oGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted by Host,Old oGV,oGV,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Accepted,oGV,oGV,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Realized,iGE,iGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Finished,iGTa,iGTa,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Finished,iGV,iGV,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Finished,iGTe,iGTe,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Realized,oGTe,oGTe,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,iGTe,iGTe,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,oGTa,oGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,iGTa,iGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,oGV,oGV,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,iGV,iGV,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,oGE,oGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,iGE,iGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,Old oGT,oGTa,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,Old iGT,iGTa,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Realized,Old oGV,oGV,July 2022,0.0,2022-07-01,Realized,JUL,22.23
Accepted by Host,Old iGV,iGV,July 2022,0.0,2022-07-01,Accepted by Host,JUL,22.23
Accepted,oGE,oGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,Old oGT,oGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,Old oGV,oGV,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Approved,oGTe,oGTe,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Approved,oGTa,oGTa,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Finished,iGE,iGTa,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Finished,Old iGT,iGTa,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Finished,Old iGV,iGV,July 2022,0.0,2022-07-01,Finished,JUL,22.23
Remote Realized,oGTe,oGTe,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Remote Realized,oGTa,oGTa,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Remote Realized,Old oGV,oGV,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Remote Realized,Old oGT,oGTa,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Remote Realized,oGE,oGTa,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Remote Realized,oGV,oGV,July 2022,0.0,2022-07-01,Remote Realized,JUL,22.23
Accepted,iGV,iGV,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,iGE,iGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,iGTa,iGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,iGTe,iGTe,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Accepted,Old iGT,iGTa,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Approved,Old iGV,iGV,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Accepted,Old iGV,iGV,July 2022,0.0,2022-07-01,Accepted,JUL,22.23
Approved,Old oGT,oGTa,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Approved,Old oGV,oGV,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Approved,oGV,oGV,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Approved,oGE,oGTa,July 2022,0.0,2022-07-01,Approved,JUL,22.23
Completed,Old iGV,iGV,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Applied,Old oGV,oGV,July 2022,0.0,2022-07-01,Applied,JUL,22.23
Completed,iGTa,iGTa,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,iGTe,iGTe,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,oGE,oGTa,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,iGV,iGV,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,oGV,oGV,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,oGTa,oGTa,July 2022,0.0,2022-07-01,Completed,JUL,22.23
Completed,oGTe,oGTe,July 2022,0.0,2022-07-01,Completed,JUL,22.23
